token	sentid	word	wordpos	model	tokenizer	punctuation	prob	surp
the	1	The	0	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.7896984219551086	0.34062638878822327
jan	1	janitor	1	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.00023627605696674436	12.04723834991455
##itor	1	janitor	1	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.8840374946594238	0.17782051861286163
rep	1	reprimanded	2	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.003732417244464159	8.065673828125
##rima	1	reprimanded	2	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.09324280917644501	3.422863721847534
##nded	1	reprimanded	2	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.9533662796020508	0.06889748573303223
the	1	the	3	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.9217590689659119	0.11753847450017929
account	1	accountant	4	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.0007268229965120554	10.426108360290527
##ant	1	accountant	4	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.8360586762428284	0.25832390785217285
because	1	because	5	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.2524242699146271	1.9860774278640747
she	1	she	6	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.014864281751215458	6.0720062255859375
made	1	made	7	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.9192012548446655	0.12154726684093475
a	1	a	8	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.8923324942588806	0.16434672474861145
mistake	1	mistake	9	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.009102202951908112	6.779568195343018
fil	1	filing	10	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	2.2098479348642286e-06	18.787620544433594
##ing	1	filing	10	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.9857597947120667	0.020691929385066032
paper	1	paperwork	11	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.0002525842282921076	11.950947761535645
##work	1	paperwork	11	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.2597307562828064	1.944911241531372
.	1	.	12	bert-base-multilingual-uncased	bert-base-multilingual-uncased	True	0.9505126476287842	0.07322222739458084
the	2	The	0	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.7784351110458374	0.3613513708114624
jan	2	janitor	1	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.00020309149113018066	12.265582084655762
##itor	2	janitor	1	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.9124948978424072	0.13211168348789215
rep	2	reprimanded	2	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.0027488553896546364	8.506953239440918
##rima	2	reprimanded	2	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.09662583470344543	3.3714470863342285
##nded	2	reprimanded	2	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.9376363158226013	0.09289969503879547
the	2	the	3	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.9163527488708496	0.12602506577968597
account	2	accountant	4	bert-base-multilingual-uncased	bert-base-multilingual-uncased	False	0.0012516663409769535	9.641934394836426
