	model	type	pairid	expected	unexpected	diff	acc
0	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	1	0.820134699344635	1.2661173343658447	-0.4459826350212097	True
1	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	2	1.226428747177124	0.8584409356117249	0.36798781156539917	False
2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	3	2.9257235527038574	0.2210583984851837	2.7046651542186737	False
3	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	4	0.1785925179719925	3.2028071880340576	-3.024214670062065	True
4	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	5	3.981444120407105	0.1182846277952194	3.8631594926118855	False
5	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	6	0.124583289027214	3.832696914672852	-3.708113625645638	True
6	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	7	2.793403387069702	0.2457157671451568	2.5476876199245453	False
7	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	8	0.1302084028720855	3.568185567855835	-3.4379771649837494	True
8	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	9	2.060081720352173	0.4094665646553039	1.650615155696869	False
9	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	10	0.5518772006034851	2.2216498851776123	-1.6697726845741272	True
10	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	11	3.3791072368621826	0.1722664982080459	3.2068407386541367	False
11	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	12	0.1677349656820297	3.5184028148651123	-3.3506678491830826	True
12	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	13	1.9701826572418213	0.4509676992893219	1.5192149579524994	False
13	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	14	0.371311604976654	2.3396873474121094	-1.9683757424354553	True
14	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	15	2.4428656101226807	0.3202860355377197	2.122579574584961	False
15	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	16	0.6427496671676636	1.8075263500213623	-1.1647766828536987	True
16	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	17	3.641924142837525	0.128632515668869	3.513291627168656	False
17	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	18	0.0675659850239753	4.526061058044434	-4.458495073020458	True
18	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	19	2.194479465484619	0.3625173568725586	1.8319621086120605	False
19	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	20	0.6844272017478943	1.4765379428863523	-0.792110741138458	True
20	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	21	2.93450140953064	0.2342651784420013	2.7002362310886387	False
21	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	22	0.1299362033605575	3.5891897678375244	-3.459253564476967	True
22	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	23	3.7077016830444336	5.211349964141846	-1.503648281097412	True
23	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	24	0.498306542634964	2.740246057510376	-2.241939514875412	True
24	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	25	1.9769105911254885	0.4602217972278595	1.516688793897629	False
25	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	26	0.4575815200805664	1.9487371444702148	-1.4911556243896484	True
26	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	27	4.209677219390869	0.0974207147955894	4.11225650459528	False
27	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	28	0.0758256167173385	4.502114295959473	-4.426288679242134	True
28	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	29	3.970039129257202	0.1094222739338874	3.8606168553233147	False
29	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	30	0.0722067132592201	4.498434543609619	-4.426227830350399	True
30	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	31	2.5899899005889893	0.2864982783794403	2.303491622209549	False
31	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	32	0.4133262932300567	2.35331130027771	-1.9399850070476532	True
32	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	33	2.060074806213379	0.9883615970611572	1.0717132091522217	False
33	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/BIAS	type1	34	1.7449190616607666	2.36895751953125	-0.6240384578704834	True
