	model	type	pairid	expected	unexpected	diff	acc
0	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	1	1.1092517375946045	0.9821221232414246	0.12712961435317993	False
1	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	2	0.9274938106536864	1.190407156944275	-0.2629133462905885	True
2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	3	2.0318827629089355	0.4487974941730499	1.5830852687358856	False
3	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	4	0.3019483983516693	2.520934581756592	-2.2189861834049225	True
4	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	5	2.4635820388793945	0.3645572066307068	2.0990248322486877	False
5	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	6	0.316294252872467	2.590001344680786	-2.273707091808319	True
6	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	7	2.0217175483703613	0.4573937952518463	1.564323753118515	False
7	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	8	0.2097320854663849	2.941953182220459	-2.732221096754074	True
8	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	9	1.2085062265396118	0.8569983839988708	0.35150784254074097	False
9	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	10	0.6606929898262024	1.9284693002700808	-1.2677763104438784	True
10	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	11	3.04144024848938	0.228425920009613	2.813014328479767	False
11	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	12	0.3472292423248291	2.525792598724365	-2.1785633563995357	True
12	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	13	1.3123012781143188	0.8156622052192688	0.49663907289505005	False
13	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	14	0.7578350305557251	1.477102279663086	-0.7192672491073608	True
14	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	15	2.173081874847412	0.4011433124542236	1.7719385623931885	False
15	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	16	0.9710842967033386	1.420615315437317	-0.44953101873397827	True
16	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	17	3.61719822883606	0.1364151239395141	3.480783104896546	False
17	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	18	0.074527770280838	4.420826435089111	-4.346298664808273	True
18	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	19	1.603311538696289	0.6046454310417175	0.9986661076545715	False
19	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	20	0.8988713026046753	1.206103801727295	-0.30723249912261963	True
20	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	21	2.347065687179565	0.3852280974388122	1.9618375897407527	False
21	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	22	0.3720132112503052	2.200788736343384	-1.8287755250930786	True
22	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	23	4.212885856628418	4.6692891120910645	-0.4564032554626465	True
23	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	24	0.817261815071106	2.1362972259521484	-1.3190354108810425	True
24	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	25	1.124010443687439	1.0115365982055664	0.11247384548187256	False
25	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	26	1.06585431098938	1.0185246467590332	0.0473296642303469	False
26	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	27	2.9940147399902344	0.2393147349357605	2.754700005054474	False
27	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	28	0.2428935319185257	2.971529006958008	-2.728635475039482	True
28	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	29	3.874623537063599	0.1399061828851699	3.734717354178429	False
29	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	30	0.1565475910902023	3.4584906101226807	-3.3019430190324783	True
30	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	31	1.56865656375885	0.6526687145233154	0.9159878492355347	False
31	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	32	0.5068296194076538	2.2144935131073	-1.707663893699646	True
32	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	33	1.4903242588043213	0.9940098524093628	0.4963144063949585	False
33	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	34	1.549847960472107	1.5207085609436035	0.029139399528503418	False
34	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	35	1.9623172283172607	0.4516464471817016	1.510670781135559	False
35	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	36	0.5324320197105408	1.843446135520935	-1.3110141158103943	True
36	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	37	5.4557390213012695	6.254992961883545	-0.7992539405822754	True
37	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	38	1.3640632629394531	2.6003475189208984	-1.2362842559814453	True
38	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	39	1.3340011835098269	0.7954918146133423	0.5385093688964846	False
39	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	40	0.8764806985855103	1.3025656938552856	-0.4260849952697754	True
40	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	41	1.5886061191558838	0.7769637107849121	0.8116424083709717	False
41	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	42	0.6543585062026978	1.5752224922180176	-0.9208639860153198	True
42	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	43	1.2820205688476562	0.1459366530179977	1.1360839158296585	False
43	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	44	0.0794549956917762	0.7487974166870117	-0.6693424209952356	True
44	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	45	2.1278321743011475	0.4240701198577881	1.7037620544433594	False
45	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	46	0.4865556955337524	1.863762617111206	-1.3772069215774536	True
46	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasDE	type1	47	3.666937828063965	0.1578283011913299	3.509109526872635	False
