	model	type	pairid	expected	unexpected	diff	acc
0	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasHE2	type1	1	4.87075138092041	7.590000152587891	-2.7192487716674805	True
1	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasHE2	type1	2	5.261108875274658	4.201452255249023	1.0596566200256348	False
2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasHE2	type1	3	2.304653644561768	2.069491386413574	0.2351622581481938	False
3	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasHE2	type1	4	2.1085433959960938	4.237684726715088	-2.129141330718994	True
4	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasHE2	type1	5	7.35145902633667	5.545071125030518	1.8063879013061523	False
5	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasHE2	type1	6	4.32182502746582	5.228890419006348	-0.9070653915405273	True
6	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasHE2	type1	7	2.7863597869873047	1.955799221992493	0.8305605649948118	False
7	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasHE2	type1	8	4.268266677856445	6.528896331787109	-2.260629653930664	True
8	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasHE2	type1	9	6.857821464538574	5.31873893737793	1.5390825271606445	False
9	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasHE2	type1	10	7.670744895935059	11.073160171508787	-3.4024152755737287	True
10	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasHE2	type1	11	8.9739408493042	6.218365669250488	2.755575180053711	False
11	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasHE2	type1	12	8.277323722839355	10.498565673828123	-2.2212419509887678	True
12	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasHE2	type1	13	6.408023357391357	6.001196384429932	0.4068269729614258	False
13	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasHE2	type1	14	5.749033451080322	8.239377975463867	-2.490344524383545	True
