	model	type	pairid	expected	unexpected	diff	acc
0	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	1	8.017056465148926	9.943607330322266	-1.9265508651733398	True
1	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	2	11.006928443908691	9.957521438598633	1.0494070053100586	False
2	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	3	9.742857933044434	9.51589012145996	0.22696781158447443	False
3	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	4	4.236135482788086	5.616530418395996	-1.3803949356079102	True
4	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	5	9.034309387207031	9.25474739074707	-0.22043800354003906	True
5	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	6	10.141178131103516	9.939839363098145	0.2013387680053711	False
6	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	7	10.67445182800293	10.003718376159668	0.6707334518432617	False
7	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	8	7.806518077850342	9.07120132446289	-1.2646832466125488	True
8	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	9	10.460944175720217	9.287520408630373	1.1734237670898438	False
9	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	10	8.733768463134766	10.809728622436523	-2.075960159301758	True
10	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	11	10.778104782104492	9.354537010192873	1.4235677719116193	False
11	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	12	10.256502151489258	12.6513090133667	-2.3948068618774414	True
12	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	13	8.619283676147461	9.091471672058104	-0.47218799591064275	True
13	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	14	11.532864570617676	12.579950332641602	-1.0470857620239258	True
14	/home/esuritis/NLP/FINAL/Cross-lingual-LLM-gender-bias/models/UnbiasES2	type1	15	7.888630867004394	7.767740726470947	0.12089014053344638	False
